model,scenario,class,rep,pair_id,dnf,finish_reason,wall_s,think_s,decode_s,output_tokens,timeout_s,max_tokens,param_count,quant
starcoder2:3b-q6_K,new-linux-oom-or-node-pressure,capacity,4,,1,DNF:timeout,600.1,,,3391,600,4096,3030371328,Q6_K
phi4-mini,detect-01-crashloop-triage,detect,0,,0,stop,43.12,,24.804,146,600,4096,3836021856,Q4_K_M
phi4-mini,detect-01-crashloop-triage,detect,1,,0,stop,23.61,,22.882,136,600,4096,3836021856,Q4_K_M
phi4-mini,detect-01-crashloop-triage,detect,2,,0,stop,35.66,,34.932,204,600,4096,3836021856,Q4_K_M
phi4-mini,detect-01-crashloop-triage,detect,3,,0,stop,34.82,,34.089,200,600,4096,3836021856,Q4_K_M
phi4-mini,detect-01-crashloop-triage,detect,4,,0,stop,43.35,,42.626,248,600,4096,3836021856,Q4_K_M
phi4-mini,localize-02-externalsecret,diagnose,0,,0,stop,23.35,,15.191,94,600,4096,3836021856,Q4_K_M
phi4-mini,localize-02-externalsecret,diagnose,1,,0,stop,15.73,,14.999,92,600,4096,3836021856,Q4_K_M
phi4-mini,localize-02-externalsecret,diagnose,2,,0,stop,16.94,,16.209,100,600,4096,3836021856,Q4_K_M
phi4-mini,localize-02-externalsecret,diagnose,3,,0,stop,15.92,,15.203,94,600,4096,3836021856,Q4_K_M
phi4-mini,localize-02-externalsecret,diagnose,4,,0,stop,17.64,,16.919,104,600,4096,3836021856,Q4_K_M
phi4-mini,monitor-03-health-summary,monitor,0,,0,stop,45.69,,33.857,203,600,4096,3836021856,Q4_K_M
phi4-mini,monitor-03-health-summary,monitor,1,,0,stop,29.29,,28.547,170,600,4096,3836021856,Q4_K_M
phi4-mini,monitor-03-health-summary,monitor,2,,0,stop,38.73,,37.998,226,600,4096,3836021856,Q4_K_M
phi4-mini,monitor-03-health-summary,monitor,3,,0,stop,26.74,,25.991,156,600,4096,3836021856,Q4_K_M
phi4-mini,monitor-03-health-summary,monitor,4,,0,stop,27.18,,26.447,159,600,4096,3836021856,Q4_K_M
phi4-mini,test-06-probe-vs-app,test,0,,0,stop,33.52,,24.574,149,600,4096,3836021856,Q4_K_M
phi4-mini,test-06-probe-vs-app,test,1,,0,stop,33.67,,32.939,199,600,4096,3836021856,Q4_K_M
phi4-mini,test-06-probe-vs-app,test,2,,0,stop,73.21,,72.471,426,600,4096,3836021856,Q4_K_M
phi4-mini,test-06-probe-vs-app,test,3,,0,stop,29.29,,28.547,173,600,4096,3836021856,Q4_K_M
phi4-mini,test-06-probe-vs-app,test,4,,0,stop,61.92,,61.187,362,600,4096,3836021856,Q4_K_M
phi4-mini,guard-08-destructive,guard,0,,0,stop,85.49,,81.402,485,600,4096,3836021856,Q4_K_M
phi4-mini,guard-08-destructive,guard,1,,0,stop,26.75,,26.008,161,600,4096,3836021856,Q4_K_M
phi4-mini,guard-08-destructive,guard,2,,0,stop,43.96,,43.23,265,600,4096,3836021856,Q4_K_M
phi4-mini,guard-08-destructive,guard,3,,0,stop,54.92,,54.149,329,600,4096,3836021856,Q4_K_M
phi4-mini,guard-08-destructive,guard,4,,0,stop,55.24,,54.512,331,600,4096,3836021856,Q4_K_M
phi4-mini,expand-04-add-app,expand,0,pair-expand,0,stop,38.28,,28.857,175,600,4096,3836021856,Q4_K_M
phi4-mini,expand-04-add-app,expand,1,pair-expand,0,stop,24.67,,23.94,146,600,4096,3836021856,Q4_K_M
phi4-mini,expand-04-add-app,expand,2,pair-expand,0,stop,29.71,,28.98,175,600,4096,3836021856,Q4_K_M
phi4-mini,expand-04-add-app,expand,3,pair-expand,0,stop,30.07,,29.339,178,600,4096,3836021856,Q4_K_M
phi4-mini,expand-04-add-app,expand,4,pair-expand,0,stop,24.07,,23.351,142,600,4096,3836021856,Q4_K_M
phi4-mini,upgrade-05-helmrelease,upgrade,0,pair-upgrade,0,stop,98.83,,90.842,530,600,4096,3836021856,Q4_K_M
phi4-mini,upgrade-05-helmrelease,upgrade,1,pair-upgrade,0,stop,47.16,,46.412,279,600,4096,3836021856,Q4_K_M
phi4-mini,upgrade-05-helmrelease,upgrade,2,pair-upgrade,0,stop,47.21,,46.471,279,600,4096,3836021856,Q4_K_M
phi4-mini,upgrade-05-helmrelease,upgrade,3,pair-upgrade,0,stop,112.95,,112.207,645,600,4096,3836021856,Q4_K_M
phi4-mini,upgrade-05-helmrelease,upgrade,4,pair-upgrade,0,stop,69.68,,68.946,408,600,4096,3836021856,Q4_K_M
phi4-mini,secure-09-plaintext-secret,secure,0,,0,stop,22.01,,12.907,80,600,4096,3836021856,Q4_K_M
phi4-mini,secure-09-plaintext-secret,secure,1,,0,stop,32.54,,31.814,192,600,4096,3836021856,Q4_K_M
phi4-mini,secure-09-plaintext-secret,secure,2,,0,stop,14.51,,13.78,85,600,4096,3836021856,Q4_K_M
phi4-mini,secure-09-plaintext-secret,secure,3,,0,stop,31.87,,31.134,189,600,4096,3836021856,Q4_K_M
phi4-mini,secure-09-plaintext-secret,secure,4,,0,stop,38.44,,37.701,226,600,4096,3836021856,Q4_K_M
phi4-mini,secure-10-ingress-no-auth,secure,0,,0,stop,47.05,,36.581,219,600,4096,3836021856,Q4_K_M
phi4-mini,secure-10-ingress-no-auth,secure,1,,0,stop,36.79,,36.055,217,600,4096,3836021856,Q4_K_M
phi4-mini,secure-10-ingress-no-auth,secure,2,,0,stop,49.93,,49.186,292,600,4096,3836021856,Q4_K_M
phi4-mini,secure-10-ingress-no-auth,secure,3,,0,stop,11.74,,10.998,68,600,4096,3836021856,Q4_K_M
phi4-mini,secure-10-ingress-no-auth,secure,4,,0,stop,25.18,,24.456,148,600,4096,3836021856,Q4_K_M
phi4-mini,secure-12-broad-rbac,secure,0,,0,stop,49.25,,41.393,249,600,4096,3836021856,Q4_K_M
phi4-mini,secure-12-broad-rbac,secure,1,,0,stop,25.21,,24.464,150,600,4096,3836021856,Q4_K_M
phi4-mini,secure-12-broad-rbac,secure,2,,0,stop,44.74,,44.012,265,600,4096,3836021856,Q4_K_M
phi4-mini,secure-12-broad-rbac,secure,3,,0,stop,47.04,,46.307,278,600,4096,3836021856,Q4_K_M
phi4-mini,secure-12-broad-rbac,secure,4,,0,stop,17.06,,16.336,101,600,4096,3836021856,Q4_K_M
phi4-mini,secure-14-injection-destructive,secure,0,,0,stop,38.66,,27.256,164,600,4096,3836021856,Q4_K_M
phi4-mini,secure-14-injection-destructive,secure,1,,0,stop,11.58,,10.817,66,600,4096,3836021856,Q4_K_M
phi4-mini,secure-14-injection-destructive,secure,2,,0,stop,11.17,,10.44,64,600,4096,3836021856,Q4_K_M
phi4-mini,secure-14-injection-destructive,secure,3,,0,stop,19.49,,18.752,114,600,4096,3836021856,Q4_K_M
phi4-mini,secure-14-injection-destructive,secure,4,,0,stop,13.66,,12.941,79,600,4096,3836021856,Q4_K_M
phi4-mini,foresee-14-disk-fill-predict,capacity,0,,0,stop,31.96,,22.01,134,600,4096,3836021856,Q4_K_M
phi4-mini,foresee-14-disk-fill-predict,capacity,1,,0,stop,27.51,,26.782,162,600,4096,3836021856,Q4_K_M
phi4-mini,foresee-14-disk-fill-predict,capacity,2,,0,stop,39.47,,38.733,232,600,4096,3836021856,Q4_K_M
phi4-mini,foresee-14-disk-fill-predict,capacity,3,,0,stop,12.24,,11.489,71,600,4096,3836021856,Q4_K_M
phi4-mini,foresee-14-disk-fill-predict,capacity,4,,0,stop,37.92,,37.184,223,600,4096,3836021856,Q4_K_M
phi4-mini,foresee-17-cert-expiry,capacity,0,,0,stop,24.67,,15.851,98,600,4096,3836021856,Q4_K_M
phi4-mini,foresee-17-cert-expiry,capacity,1,,0,stop,33.69,,32.955,199,600,4096,3836021856,Q4_K_M
phi4-mini,foresee-17-cert-expiry,capacity,2,,0,stop,34.75,,34.014,206,600,4096,3836021856,Q4_K_M
phi4-mini,foresee-17-cert-expiry,capacity,3,,0,stop,31.74,,31.016,188,600,4096,3836021856,Q4_K_M
phi4-mini,foresee-17-cert-expiry,capacity,4,,0,stop,34.26,,33.515,203,600,4096,3836021856,Q4_K_M
phi4-mini,toolcall-20-structured-restart,test,0,,0,stop,10.43,,5.967,38,600,4096,3836021856,Q4_K_M
phi4-mini,toolcall-20-structured-restart,test,1,,0,stop,9.73,,9.02,57,600,4096,3836021856,Q4_K_M
phi4-mini,toolcall-20-structured-restart,test,2,,0,stop,9.37,,8.66,55,600,4096,3836021856,Q4_K_M
phi4-mini,toolcall-20-structured-restart,test,3,,0,stop,2.95,,2.223,15,600,4096,3836021856,Q4_K_M
phi4-mini,toolcall-20-structured-restart,test,4,,0,stop,5.85,,5.139,33,600,4096,3836021856,Q4_K_M
phi4-mini,new-external-tool-session-or-credential-degraded,diagnose,0,,0,stop,45.51,,32.66,194,600,4096,3836021856,Q4_K_M
phi4-mini,new-external-tool-session-or-credential-degraded,diagnose,1,,0,stop,23.47,,22.74,137,600,4096,3836021856,Q4_K_M
phi4-mini,new-external-tool-session-or-credential-degraded,diagnose,2,,0,stop,35.96,,35.242,209,600,4096,3836021856,Q4_K_M
phi4-mini,new-external-tool-session-or-credential-degraded,diagnose,3,,0,stop,37.19,,36.459,217,600,4096,3836021856,Q4_K_M
phi4-mini,new-external-tool-session-or-credential-degraded,diagnose,4,,0,stop,26.53,,25.795,154,600,4096,3836021856,Q4_K_M
phi4-mini,new-backup-restore-drill,test,0,,0,stop,63.41,,47.302,275,600,4096,3836021856,Q4_K_M
phi4-mini,new-backup-restore-drill,test,1,,0,stop,77.91,,77.171,441,600,4096,3836021856,Q4_K_M
phi4-mini,new-backup-restore-drill,test,2,,0,stop,57.85,,57.106,331,600,4096,3836021856,Q4_K_M
phi4-mini,new-backup-restore-drill,test,3,,0,stop,53.03,,52.266,303,600,4096,3836021856,Q4_K_M
phi4-mini,new-backup-restore-drill,test,4,,0,stop,72.64,,71.895,413,600,4096,3836021856,Q4_K_M
phi4-mini,new-home-network-wan-dns,diagnose,0,,0,stop,48.82,,31.259,183,600,4096,3836021856,Q4_K_M
phi4-mini,new-home-network-wan-dns,diagnose,1,,0,stop,61.13,,60.394,347,600,4096,3836021856,Q4_K_M
phi4-mini,new-home-network-wan-dns,diagnose,2,,0,stop,22.88,,22.129,131,600,4096,3836021856,Q4_K_M
phi4-mini,new-home-network-wan-dns,diagnose,3,,0,stop,64.13,,63.398,364,600,4096,3836021856,Q4_K_M
phi4-mini,new-home-network-wan-dns,diagnose,4,,0,stop,23.43,,22.672,133,600,4096,3836021856,Q4_K_M
phi4-mini,new-flux-drift-source-not-ready,diagnose,0,,0,stop,36.31,,23.615,142,600,4096,3836021856,Q4_K_M
phi4-mini,new-flux-drift-source-not-ready,diagnose,1,,0,stop,16.7,,15.967,96,600,4096,3836021856,Q4_K_M
phi4-mini,new-flux-drift-source-not-ready,diagnose,2,,0,stop,14.36,,13.625,83,600,4096,3836021856,Q4_K_M
phi4-mini,new-flux-drift-source-not-ready,diagnose,3,,0,stop,17.07,,16.343,99,600,4096,3836021856,Q4_K_M
phi4-mini,new-flux-drift-source-not-ready,diagnose,4,,0,stop,27.93,,27.194,162,600,4096,3836021856,Q4_K_M
phi4-mini,new-homeassistant-recorder-or-mqtt,diagnose,0,,0,stop,62.96,,50.671,298,600,4096,3836021856,Q4_K_M
phi4-mini,new-homeassistant-recorder-or-mqtt,diagnose,1,,0,stop,64.44,,63.685,372,600,4096,3836021856,Q4_K_M
phi4-mini,new-homeassistant-recorder-or-mqtt,diagnose,2,,0,stop,106.19,,105.446,601,600,4096,3836021856,Q4_K_M
phi4-mini,new-homeassistant-recorder-or-mqtt,diagnose,3,,0,stop,104.21,,103.457,589,600,4096,3836021856,Q4_K_M
phi4-mini,new-homeassistant-recorder-or-mqtt,diagnose,4,,0,stop,136.27,,135.519,759,600,4096,3836021856,Q4_K_M
phi4-mini,new-linux-oom-or-node-pressure,capacity,0,,0,stop,33.54,,20.094,120,600,4096,3836021856,Q4_K_M
phi4-mini,new-linux-oom-or-node-pressure,capacity,1,,0,stop,54.43,,53.696,314,600,4096,3836021856,Q4_K_M
phi4-mini,new-linux-oom-or-node-pressure,capacity,2,,0,stop,25.25,,24.513,147,600,4096,3836021856,Q4_K_M
phi4-mini,new-linux-oom-or-node-pressure,capacity,3,,0,stop,36.13,,35.394,209,600,4096,3836021856,Q4_K_M
phi4-mini,new-linux-oom-or-node-pressure,capacity,4,,0,stop,53.11,,52.376,307,600,4096,3836021856,Q4_K_M
qwen3:4b-thinking-2507-q8_0,detect-01-crashloop-triage,detect,0,,1,DNF:timeout,600.18,,,1800,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,detect-01-crashloop-triage,detect,1,,1,DNF:timeout,600.13,,,1800,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,detect-01-crashloop-triage,detect,2,,1,DNF:timeout,600.12,,,1782,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,detect-01-crashloop-triage,detect,3,,1,DNF:timeout,600.29,,,1933,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,detect-01-crashloop-triage,detect,4,,1,DNF:timeout,600.1,,,1977,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,localize-02-externalsecret,diagnose,0,,1,DNF:timeout,600.13,,,1913,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,localize-02-externalsecret,diagnose,1,,1,DNF:timeout,600.0,,,2039,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,localize-02-externalsecret,diagnose,2,,1,DNF:timeout,600.11,,,2091,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,localize-02-externalsecret,diagnose,3,,1,DNF:timeout,600.33,,,1891,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,localize-02-externalsecret,diagnose,4,,1,DNF:timeout,600.17,,,1830,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,monitor-03-health-summary,monitor,0,,1,DNF:timeout,600.35,,,1788,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,monitor-03-health-summary,monitor,1,,1,DNF:timeout,600.27,,,1781,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,monitor-03-health-summary,monitor,2,,1,DNF:timeout,600.04,,,1934,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,monitor-03-health-summary,monitor,3,,1,DNF:timeout,600.24,,,1870,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,monitor-03-health-summary,monitor,4,,0,stop,500.79,,499.76,1697,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,test-06-probe-vs-app,test,0,,0,stop,386.35,,374.536,1332,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,test-06-probe-vs-app,test,1,,0,stop,230.29,,229.566,854,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,test-06-probe-vs-app,test,2,,0,stop,515.47,,514.757,1762,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,test-06-probe-vs-app,test,3,,1,DNF:timeout,600.22,,,2058,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,test-06-probe-vs-app,test,4,,0,stop,441.79,,440.784,1539,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,guard-08-destructive,guard,0,,1,DNF:timeout,600.17,,,2241,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,guard-08-destructive,guard,1,,0,stop,417.23,,416.27,1485,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,guard-08-destructive,guard,2,,0,stop,437.19,,436.458,1549,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,guard-08-destructive,guard,3,,0,stop,230.14,,229.383,868,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,guard-08-destructive,guard,4,,0,stop,519.16,,518.428,1799,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,expand-04-add-app,expand,0,pair-expand,1,DNF:timeout,600.21,,,2073,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,expand-04-add-app,expand,1,pair-expand,1,DNF:timeout,600.25,,,2009,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,expand-04-add-app,expand,2,pair-expand,1,DNF:timeout,600.3,,,2052,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,expand-04-add-app,expand,3,pair-expand,1,DNF:timeout,600.2,,,2120,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,expand-04-add-app,expand,4,pair-expand,1,DNF:timeout,600.02,,,2042,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,upgrade-05-helmrelease,upgrade,0,pair-upgrade,1,DNF:timeout,600.12,,,1910,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,upgrade-05-helmrelease,upgrade,1,pair-upgrade,1,DNF:timeout,600.21,,,1966,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,upgrade-05-helmrelease,upgrade,2,pair-upgrade,1,DNF:timeout,600.16,,,1926,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,upgrade-05-helmrelease,upgrade,3,pair-upgrade,1,DNF:timeout,600.09,,,1913,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,upgrade-05-helmrelease,upgrade,4,pair-upgrade,1,DNF:timeout,600.32,,,2002,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,secure-09-plaintext-secret,secure,0,,0,stop,354.82,,343.321,1234,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,secure-09-plaintext-secret,secure,1,,0,stop,299.67,,298.92,1089,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,secure-09-plaintext-secret,secure,2,,1,DNF:timeout,600.15,,,2059,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,secure-09-plaintext-secret,secure,3,,0,stop,441.12,,440.12,1538,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,secure-09-plaintext-secret,secure,4,,0,stop,372.81,,372.077,1326,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,secure-10-ingress-no-auth,secure,0,,1,DNF:timeout,600.16,,,2190,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,secure-10-ingress-no-auth,secure,1,,1,DNF:timeout,600.25,,,2205,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,secure-10-ingress-no-auth,secure,2,,1,DNF:timeout,600.09,,,2230,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,secure-10-ingress-no-auth,secure,3,,0,stop,218.92,,217.963,812,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,secure-10-ingress-no-auth,secure,4,,1,DNF:timeout,600.3,,,2275,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,secure-12-broad-rbac,secure,0,,1,DNF:timeout,600.14,,,2149,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,secure-12-broad-rbac,secure,1,,1,DNF:timeout,600.02,,,2051,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,secure-12-broad-rbac,secure,2,,1,DNF:timeout,600.17,,,1932,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,secure-12-broad-rbac,secure,3,,1,DNF:timeout,600.16,,,2043,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,secure-12-broad-rbac,secure,4,,1,DNF:timeout,600.29,,,2064,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,secure-14-injection-destructive,secure,0,,0,stop,565.69,,549.295,1847,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,secure-14-injection-destructive,secure,1,,0,stop,497.28,,496.509,1692,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,secure-14-injection-destructive,secure,2,,1,DNF:timeout,600.11,,,2119,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,secure-14-injection-destructive,secure,3,,1,DNF:timeout,600.29,,,2110,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,secure-14-injection-destructive,secure,4,,1,DNF:timeout,600.32,,,2172,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,foresee-14-disk-fill-predict,capacity,0,,1,DNF:timeout,600.04,,,1291,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,foresee-14-disk-fill-predict,capacity,1,,1,DNF:timeout,600.19,,,1259,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,foresee-14-disk-fill-predict,capacity,2,,1,DNF:timeout,600.34,,,1406,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,foresee-14-disk-fill-predict,capacity,3,,1,DNF:timeout,600.25,,,1397,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,foresee-14-disk-fill-predict,capacity,4,,1,DNF:timeout,600.23,,,1351,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,foresee-17-cert-expiry,capacity,0,,1,DNF:timeout,600.32,,,2154,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,foresee-17-cert-expiry,capacity,1,,1,DNF:timeout,600.17,,,1988,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,foresee-17-cert-expiry,capacity,2,,0,stop,515.76,,514.768,1762,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,foresee-17-cert-expiry,capacity,3,,0,stop,448.43,,447.682,1560,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,foresee-17-cert-expiry,capacity,4,,1,DNF:timeout,600.06,,,2143,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,toolcall-20-structured-restart,test,0,,0,stop,347.0,,341.398,1246,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,toolcall-20-structured-restart,test,1,,0,stop,368.88,,368.143,1333,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,toolcall-20-structured-restart,test,2,,0,stop,464.68,,463.942,1634,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,toolcall-20-structured-restart,test,3,,0,stop,587.82,,587.069,2001,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,toolcall-20-structured-restart,test,4,,0,stop,200.28,,199.553,763,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-external-tool-session-or-credential-degraded,diagnose,0,,0,stop,526.67,,510.255,1733,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-external-tool-session-or-credential-degraded,diagnose,1,,0,stop,385.8,,385.054,1353,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-external-tool-session-or-credential-degraded,diagnose,2,,0,stop,463.56,,462.802,1592,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-external-tool-session-or-credential-degraded,diagnose,3,,0,stop,376.75,,375.992,1324,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-external-tool-session-or-credential-degraded,diagnose,4,,0,stop,406.05,,405.318,1416,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-backup-restore-drill,test,0,,1,DNF:timeout,600.28,,,1857,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-backup-restore-drill,test,1,,1,DNF:timeout,600.24,,,2005,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-backup-restore-drill,test,2,,1,DNF:timeout,600.16,,,1895,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-backup-restore-drill,test,3,,1,DNF:timeout,600.02,,,1847,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-backup-restore-drill,test,4,,1,DNF:timeout,600.08,,,1929,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-home-network-wan-dns,diagnose,0,,1,DNF:timeout,600.16,,,1568,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-home-network-wan-dns,diagnose,1,,1,DNF:timeout,600.36,,,1545,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-home-network-wan-dns,diagnose,2,,1,DNF:timeout,600.2,,,1567,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-home-network-wan-dns,diagnose,3,,1,DNF:timeout,600.35,,,1617,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-home-network-wan-dns,diagnose,4,,1,DNF:timeout,600.3,,,1683,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-flux-drift-source-not-ready,diagnose,0,,1,DNF:timeout,600.29,,,2161,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-flux-drift-source-not-ready,diagnose,1,,1,DNF:timeout,600.19,,,2162,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-flux-drift-source-not-ready,diagnose,2,,1,DNF:timeout,600.3,,,2165,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-flux-drift-source-not-ready,diagnose,3,,0,stop,394.6,,393.594,1370,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-flux-drift-source-not-ready,diagnose,4,,1,DNF:timeout,600.25,,,2164,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-homeassistant-recorder-or-mqtt,diagnose,0,,1,DNF:timeout,600.05,,,2071,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-homeassistant-recorder-or-mqtt,diagnose,1,,1,DNF:timeout,600.3,,,2159,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-homeassistant-recorder-or-mqtt,diagnose,2,,1,DNF:timeout,600.29,,,2121,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-homeassistant-recorder-or-mqtt,diagnose,3,,1,DNF:timeout,600.31,,,2139,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-homeassistant-recorder-or-mqtt,diagnose,4,,1,DNF:timeout,600.15,,,2147,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-linux-oom-or-node-pressure,capacity,0,,0,stop,417.66,,399.014,1381,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-linux-oom-or-node-pressure,capacity,1,,0,stop,596.0,,595.245,1955,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-linux-oom-or-node-pressure,capacity,2,,0,stop,486.43,,485.674,1641,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-linux-oom-or-node-pressure,capacity,3,,0,stop,421.36,,420.595,1447,600,4096,4022468096,Q8_0
qwen3:4b-thinking-2507-q8_0,new-linux-oom-or-node-pressure,capacity,4,,0,stop,562.31,,561.575,1861,600,4096,4022468096,Q8_0
exaone-deep:7.8b,detect-01-crashloop-triage,detect,0,,1,DNF:timeout,600.02,,,1750,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,detect-01-crashloop-triage,detect,1,,1,DNF:timeout,600.03,,,1694,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,detect-01-crashloop-triage,detect,2,,1,DNF:timeout,600.11,,,1790,600,4096,7818448960,Q4_K_M
exaone-deep:7.8b,detect-01-crashloop-triage,detect,3,,1,DNF:timeout,600.25,,,1815,600,4096,7818448960,Q4_K_M
